≥Ø¬•,∆¿,ªÛ¥Î∆¿,»®∆¿,≈∏ºÆ,≈∏ºˆ,≈∏¡°,µÊ¡°,æ»≈∏,»®∑±,µµ∑Á,µµΩ«,»Ò∫Ò,∫º≥›,ªÔ¡¯,∫¥ªÏ,¿‹∑Á¿≤,√‚∑Á¿≤,≈∏¿≤,Ω¬∆–
20190418,LG,NC,T,38,38,5,6,9,2,0,1,0,0,11,0,13,0.236842105,0.236842105,1
20190418,NC,LG,B,34,32,1,1,8,0,0,0,0,2,10,2,13,0.294117647,0.25,0
20190418,SK,OB,T,38,34,3,4,8,0,4,0,0,3,8,0,14,0.297297297,0.235294118,1
20190418,OB,SK,B,39,34,3,3,9,0,0,0,1,4,5,2,18,0.333333333,0.264705882,0
20190418,WO,SS,T,45,38,4,4,8,0,0,0,1,5,6,3,20,0.295454545,0.210526316,0
20190418,SS,WO,B,48,42,5,5,14,0,0,0,0,4,11,0,21,0.391304348,0.333333333,1
20190419,KT,LT,T,40,35,4,6,10,0,4,1,0,4,6,0,14,0.358974359,0.285714286,1
20190419,LT,KT,B,41,33,2,5,6,0,0,1,0,8,5,0,26,0.341463415,0.181818182,0
20190419,NC,SK,T,50,45,14,14,21,3,0,0,0,3,7,1,19,0.5,0.466666667,1
20190419,SK,NC,B,46,40,11,11,11,2,0,0,0,5,12,0,14,0.369565217,0.275,0
20190419,OB,HT,T,45,33,8,8,7,1,0,1,1,9,4,0,24,0.4,0.212121212,1
20190419,HT,OB,B,47,38,5,6,14,1,2,0,0,6,7,1,32,0.466666667,0.368421053,0
20190419,SS,HH,T,51,46,3,3,13,2,6,0,0,5,13,0,24,0.352941176,0.282608696,0
20190419,HH,SS,B,42,33,4,4,8,1,0,1,2,5,9,2,11,0.325,0.242424242,1
20190419,WO,LG,T,48,40,13,13,15,1,2,0,1,6,8,1,15,0.458333333,0.375,1
20190419,LG,WO,B,37,36,3,3,10,0,2,0,0,1,10,1,18,0.297297297,0.277777778,0
20190420,KT,LT,T,45,36,4,4,9,1,2,0,1,7,9,0,18,0.363636364,0.25,0
20190420,LT,KT,B,40,33,5,5,8,1,0,0,1,5,10,1,7,0.333333333,0.242424242,1
20190420,NC,SK,T,38,35,4,4,10,1,0,0,1,1,7,0,16,0.315789474,0.285714286,0
20190420,SK,NC,B,41,38,10,10,15,3,0,0,1,1,5,0,18,0.414634146,0.394736842,1
20190420,OB,HT,T,46,35,10,10,14,1,2,0,2,9,3,2,19,0.5,0.4,1
20190420,HT,OB,B,34,30,1,1,5,0,0,1,1,3,4,0,12,0.235294118,0.166666667,0
20190420,SS,HH,T,43,38,5,5,12,0,0,0,2,3,8,0,20,0.348837209,0.315789474,0
20190420,HH,SS,B,40,36,12,12,12,1,2,0,1,3,6,0,10,0.375,0.333333333,1
20190420,WO,LG,T,40,35,7,7,10,0,4,0,0,3,8,1,13,0.358974359,0.285714286,1
20190420,LG,WO,B,36,34,3,3,8,0,0,1,0,2,5,0,8,0.277777778,0.235294118,0
20190421,KT,LT,T,44,37,6,6,11,2,0,0,0,6,7,0,20,0.395348837,0.297297297,1
20190421,LT,KT,B,37,30,3,3,7,0,0,0,0,5,7,1,17,0.342857143,0.233333333,0
20190421,NC,SK,T,34,31,0,1,7,0,2,0,0,2,8,3,14,0.294117647,0.225806452,0
20190421,SK,NC,B,36,32,4,4,9,2,0,0,0,4,7,1,13,0.361111111,0.28125,1
20190421,OB,HT,T,43,34,9,9,10,2,0,1,1,6,6,1,13,0.418604651,0.294117647,1
20190421,HT,OB,B,35,32,1,2,6,0,0,0,1,2,4,0,14,0.228571429,0.1875,0
20190421,SS,HH,T,51,47,16,16,23,1,2,0,1,3,3,2,18,0.509803922,0.489361702,1
20190421,HH,SS,B,29,27,0,0,0,0,0,1,0,1,13,0,4,0.0689655172,0,0
20190421,WO,LG,T,35,33,2,3,8,0,2,1,0,1,4,1,14,0.285714286,0.242424242,0
20190421,LG,WO,B,36,29,4,5,7,0,2,1,1,4,6,0,16,0.342857143,0.24137931,1
20190423,HT,LG,T,33,29,2,2,3,0,0,0,0,2,6,1,10,0.212121212,0.103448276,0
20190423,LG,HT,B,40,31,8,9,9,1,4,0,0,9,3,1,19,0.45,0.290322581,1
20190423,NC,KT,T,38,33,3,4,9,0,0,0,1,1,2,1,13,0.324324324,0.272727273,1
20190423,KT,NC,B,38,35,3,3,8,0,2,0,0,3,6,0,15,0.289473684,0.228571429,0
20190423,OB,WO,T,41,38,9,9,13,1,0,1,1,2,6,0,14,0.365853659,0.342105263,1
20190423,WO,OB,B,36,35,3,3,8,0,2,0,0,1,5,0,15,0.25,0.228571429,0
20190424,HT,LG,T,35,32,2,3,6,0,2,0,0,3,9,1,16,0.257142857,0.1875,0
20190424,LG,HT,B,39,37,9,10,14,0,0,0,1,1,4,2,17,0.384615385,0.378378378,1
20190424,LT,HH,T,46,40,3,4,12,0,0,1,0,5,10,3,21,0.391304348,0.3,0
20190424,HH,LT,B,42,37,5,5,9,1,0,1,0,4,8,3,12,0.317073171,0.243243243,1
20190424,NC,KT,T,43,38,9,10,12,3,0,1,1,2,5,0,17,0.357142857,0.315789474,1
20190424,KT,NC,B,32,31,1,2,6,0,0,0,0,0,5,3,9,0.21875,0.193548387,0
20190424,OB,WO,T,34,32,3,3,6,1,0,0,0,2,6,1,7,0.235294118,0.1875,0
20190424,WO,OB,B,38,36,8,8,13,1,2,0,0,2,6,1,17,0.394736842,0.361111111,1
20190424,SK,SS,T,51,42,8,9,12,3,2,0,1,8,6,2,19,0.392156863,0.285714286,1
20190424,SS,SK,B,56,47,7,8,16,0,4,0,0,7,12,1,30,0.425925926,0.340425532,0
20190425,OB,WO,T,41,37,6,6,11,2,0,0,0,4,6,1,21,0.365853659,0.297297297,0
20190425,WO,OB,B,44,40,7,9,16,1,0,0,0,3,5,0,27,0.454545455,0.4,1
20190425,SK,SS,T,43,37,4,4,8,0,4,0,2,4,11,0,12,0.279069767,0.216216216,1
20190425,SS,SK,B,48,39,3,3,12,0,4,0,0,5,11,0,27,0.4,0.307692308,0
20190426,HT,WO,T,42,40,4,4,14,0,0,0,0,2,6,1,22,0.380952381,0.35,0
20190426,WO,HT,B,41,31,7,8,8,0,0,0,3,6,8,0,18,0.365853659,0.258064516,1
20190426,LT,OB,T,44,35,8,8,8,0,0,0,1,7,7,1,20,0.363636364,0.228571429,0
20190426,OB,LT,B,42,37,9,11,12,0,2,0,1,3,11,0,18,0.380952381,0.324324324,1
20190426,SK,KT,T,39,32,2,2,6,0,4,0,0,6,3,1,20,0.333333333,0.1875,1
20190426,KT,SK,B,32,31,0,0,5,0,0,0,0,1,7,1,7,0.1875,0.161290323,0
20190427,HH,NC,T,37,30,0,1,4,0,0,0,0,6,7,2,19,0.297297297,0.133333333,0
20190427,NC,HH,B,47,44,14,15,22,2,2,0,1,1,8,0,21,0.510638298,0.5,1
20190427,HT,WO,T,42,33,4,6,9,0,0,0,1,7,7,1,15,0.390243902,0.272727273,1
20190427,WO,HT,B,36,35,4,4,8,2,2,0,0,1,8,0,7,0.25,0.228571429,0
20190427,LG,SS,T,45,37,8,8,12,2,0,1,0,6,8,0,24,0.431818182,0.324324324,1
20190427,SS,LG,B,35,32,0,0,7,0,2,0,0,3,5,1,14,0.285714286,0.21875,0
20190427,LT,OB,T,33,32,0,0,5,0,0,0,0,1,6,0,11,0.181818182,0.15625,0
20190427,OB,LT,B,41,32,5,7,10,0,2,0,1,7,13,1,21,0.43902439,0.3125,1
20190427,SK,KT,T,30,30,2,2,4,2,0,1,0,0,10,0,2,0.133333333,0.133333333,1
20190427,KT,SK,B,38,34,1,1,8,0,0,0,1,3,9,0,19,0.289473684,0.235294118,0
20190428,HH,NC,T,38,36,4,4,9,2,0,0,0,2,11,0,13,0.289473684,0.25,0
20190428,NC,HH,B,41,35,10,10,11,2,2,0,0,5,9,1,11,0.414634146,0.314285714,1
20190428,HT,WO,T,43,40,5,5,14,0,6,1,0,3,7,0,23,0.395348837,0.35,0
20190428,WO,HT,B,44,39,12,13,16,1,0,0,0,5,5,1,25,0.477272727,0.41025641,1
20190428,LG,SS,T,34,31,2,2,6,1,2,0,0,2,7,2,12,0.264705882,0.193548387,1
20190428,SS,LG,B,34,30,1,1,6,0,0,1,1,1,11,0,10,0.242424242,0.2,0
20190428,LT,OB,T,33,33,2,2,7,0,0,0,0,0,2,1,11,0.212121212,0.212121212,0
20190428,OB,LT,B,47,35,9,9,10,3,2,0,1,9,6,0,33,0.446808511,0.285714286,1
20190428,SK,KT,T,38,34,3,3,9,0,0,0,0,4,6,0,15,0.342105263,0.264705882,1
20190428,KT,SK,B,31,31,0,0,5,0,0,0,0,0,9,1,6,0.161290323,0.161290323,0
20190430,KT,LG,T,54,47,9,9,15,3,2,0,1,6,5,0,26,0.388888889,0.319148936,0
20190430,LG,KT,B,55,46,10,10,19,2,4,1,1,7,4,3,26,0.481481481,0.413043478,1
20190430,NC,LT,T,35,30,1,1,4,0,2,0,0,4,10,1,17,0.257142857,0.133333333,0
20190430,LT,NC,B,35,32,6,6,9,1,0,0,0,2,6,1,13,0.342857143,0.28125,1
20190430,OB,HH,T,32,30,1,1,7,0,2,1,0,2,5,2,14,0.28125,0.233333333,0
20190430,HH,OB,B,32,26,2,2,5,1,2,0,0,4,5,1,16,0.322580645,0.192307692,1
20190430,SS,HT,T,35,33,0,0,6,0,0,1,0,1,6,0,14,0.228571429,0.181818182,0
20190430,HT,SS,B,37,34,8,8,9,1,0,0,0,3,7,0,13,0.324324324,0.264705882,1
20190430,WO,SK,T,53,50,15,15,23,3,0,0,0,3,6,0,27,0.490566038,0.46,1
20190430,SK,WO,B,38,34,5,5,8,1,2,0,0,3,6,0,9,0.315789474,0.235294118,0
20190501,KT,LG,T,32,29,1,2,6,0,0,1,0,3,7,3,12,0.28125,0.206896552,0
20190501,LG,KT,B,32,31,3,3,7,0,0,0,0,0,6,0,9,0.225806452,0.225806452,1
20190501,NC,LT,T,49,39,9,9,18,1,0,0,2,6,4,2,26,0.520833333,0.461538462,1
20190501,LT,NC,B,40,35,5,5,8,1,2,1,0,5,7,0,18,0.325,0.228571429,0
20190501,OB,HH,T,39,32,1,1,7,0,0,1,0,6,6,1,21,0.358974359,0.21875,0
20190501,HH,OB,B,32,26,4,4,5,0,0,0,0,4,4,1,7,0.322580645,0.192307692,1
20190501,SS,HT,T,44,37,8,10,15,1,4,0,2,4,3,3,19,0.454545455,0.405405405,1
20190501,HT,SS,B,39,37,2,2,11,0,0,0,0,2,5,1,21,0.333333333,0.297297297,0
20190501,WO,SK,T,32,29,0,0,6,0,2,0,0,2,6,4,13,0.28125,0.206896552,0
20190501,SK,WO,B,29,28,2,2,5,0,4,0,0,1,3,2,10,0.206896552,0.178571429,1
20190502,KT,LG,T,40,37,4,4,10,0,6,0,0,3,9,0,18,0.325,0.27027027,0
20190502,LG,KT,B,39,37,4,5,15,2,0,0,0,2,5,0,18,0.435897436,0.405405405,1
20190502,NC,LT,T,55,44,6,7,12,2,2,1,1,6,9,0,26,0.365384615,0.272727273,1
20190502,LT,NC,B,49,43,6,6,6,1,2,0,0,5,15,1,17,0.229166667,0.139534884,0
20190502,OB,HH,T,39,34,4,5,9,0,0,1,0,5,9,1,24,0.358974359,0.264705882,1
20190502,HH,OB,B,41,36,4,4,9,0,6,0,1,4,5,0,16,0.317073171,0.25,0
20190502,SS,HT,T,33,31,1,1,5,0,0,0,1,1,5,0,10,0.181818182,0.161290323,0
20190502,HT,SS,B,38,32,7,8,10,1,0,0,1,4,3,1,12,0.394736842,0.3125,1
20190502,WO,SK,T,46,41,10,10,16,2,0,0,0,4,3,2,20,0.456521739,0.390243902,1
20190502,SK,WO,B,42,39,8,8,12,1,0,0,0,3,7,0,16,0.357142857,0.307692308,0
20190503,HT,NC,T,43,35,8,8,9,2,2,0,0,7,4,1,22,0.395348837,0.257142857,1
20190503,NC,HT,B,39,34,4,4,9,3,0,0,0,5,11,1,13,0.358974359,0.264705882,0
20190503,KT,HH,T,37,34,5,5,8,2,0,0,0,2,7,0,10,0.277777778,0.235294118,1
20190503,HH,KT,B,37,33,3,4,7,0,0,0,0,3,11,0,15,0.277777778,0.212121212,0
20190503,LG,OB,T,38,37,2,2,13,1,0,0,0,0,8,1,14,0.368421053,0.351351351,0
20190503,OB,LG,B,41,38,7,7,15,2,0,0,0,3,11,1,25,0.43902439,0.394736842,1
20190503,SK,LT,T,49,45,10,11,16,1,2,0,0,2,7,0,21,0.395833333,0.355555556,1
20190503,LT,SK,B,45,41,6,7,15,0,2,0,0,3,12,1,26,0.422222222,0.365853659,0
20190503,SS,WO,T,38,35,3,3,8,1,2,0,0,3,10,0,11,0.289473684,0.228571429,0
20190503,WO,SS,B,42,37,8,8,13,0,2,0,0,5,9,0,18,0.428571429,0.351351351,1
20190504,HT,NC,T,31,30,1,1,5,0,0,0,0,1,7,2,6,0.193548387,0.166666667,0
20190504,NC,HT,B,35,32,4,4,8,1,4,0,0,2,6,0,13,0.314285714,0.25,1
20190504,KT,HH,T,43,40,9,9,14,0,2,0,0,3,7,0,13,0.395348837,0.35,0
20190504,HH,KT,B,47,40,9,10,16,2,6,0,1,4,5,1,23,0.468085106,0.4,1
20190504,LG,OB,T,38,34,1,2,8,0,2,1,0,2,4,0,16,0.297297297,0.235294118,0
20190504,OB,LG,B,36,34,2,3,9,0,0,0,0,2,3,0,20,0.305555556,0.264705882,1
20190504,SK,LT,T,43,39,10,10,14,3,2,1,1,2,5,0,10,0.395348837,0.358974359,1
20190504,LT,SK,B,42,35,4,4,8,0,2,0,0,6,6,0,22,0.357142857,0.228571429,0
20190504,SS,WO,T,38,33,3,3,10,0,2,0,0,2,8,3,20,0.378378378,0.303030303,1
20190504,WO,SS,B,31,28,1,1,4,0,0,0,0,2,5,2,9,0.225806452,0.142857143,0
20190505,HT,NC,T,37,34,2,3,7,0,2,0,1,2,5,0,16,0.243243243,0.205882353,0
20190505,NC,HT,B,47,41,10,10,17,0,0,0,0,4,5,1,33,0.489361702,0.414634146,1
20190505,KT,HH,T,37,30,4,4,7,1,0,1,0,6,5,2,17,0.361111111,0.233333333,0
20190505,HH,KT,B,35,30,6,6,8,0,0,2,0,5,6,0,14,0.371428571,0.266666667,1
20190505,LG,OB,T,36,34,2,2,8,0,2,0,1,1,5,1,12,0.25,0.235294118,0
20190505,OB,LG,B,44,40,11,11,16,0,0,0,1,3,5,0,27,0.431818182,0.4,1
20190505,SK,LT,T,39,36,4,4,7,2,2,0,0,3,7,0,14,0.256410256,0.194444444,1
20190505,LT,SK,B,35,32,3,3,5,1,0,0,0,2,17,0,9,0.228571429,0.15625,0
20190505,SS,WO,T,33,32,2,2,5,0,0,0,0,1,6,0,6,0.181818182,0.15625,0
20190505,WO,SS,B,44,38,11,12,17,0,0,0,0,4,5,3,20,0.522727273,0.447368421,1
20190507,HH,SK,T,34,32,2,2,7,1,0,1,0,2,10,2,10,0.264705882,0.21875,0
20190507,SK,HH,B,44,36,10,11,12,2,4,0,0,7,10,0,17,0.454545455,0.333333333,1
20190507,HT,OB,T,39,32,3,3,8,0,0,1,0,5,1,0,17,0.351351351,0.25,0
20190507,OB,HT,B,37,32,4,4,6,0,2,0,1,3,9,0,17,0.27027027,0.1875,1
20190507,LG,WO,T,48,43,11,12,18,0,6,3,0,4,9,0,28,0.468085106,0.418604651,1
20190507,WO,LG,B,46,39,10,10,12,2,2,0,0,5,5,0,22,0.413043478,0.307692308,0
20190507,LT,KT,T,35,33,2,2,10,0,0,0,0,2,5,2,16,0.342857143,0.303030303,0
20190507,KT,LT,B,41,30,7,7,10,0,2,0,1,8,5,1,23,0.475,0.333333333,1
20190507,NC,SS,T,40,34,3,3,7,2,0,1,0,6,7,0,16,0.325,0.205882353,0
20190507,SS,NC,B,33,29,6,6,6,2,0,1,1,3,9,1,9,0.272727273,0.206896552,1
20190508,HH,SK,T,35,33,2,2,6,1,0,0,0,2,11,0,13,0.228571429,0.181818182,0
20190508,SK,HH,B,51,44,16,17,19,3,2,0,0,5,8,1,27,0.509803922,0.431818182,1
20190508,HT,OB,T,32,28,0,0,3,0,0,1,0,4,5,1,12,0.21875,0.107142857,0
20190508,OB,HT,B,33,31,1,1,8,0,0,0,0,2,8,1,15,0.303030303,0.258064516,1
20190508,LG,WO,T,34,32,0,0,6,0,0,0,0,2,4,1,12,0.235294118,0.1875,0
20190508,WO,LG,B,40,34,6,6,10,2,4,0,0,5,3,0,19,0.4,0.294117647,1
20190508,LT,KT,T,39,37,4,4,11,0,0,0,0,2,6,1,12,0.333333333,0.297297297,0
20190508,KT,LT,B,38,32,5,5,8,0,2,0,0,6,8,0,15,0.368421053,0.25,1
20190508,NC,SS,T,28,28,0,0,2,0,0,1,0,0,4,0,2,0.0714285714,0.0714285714,0
20190508,SS,NC,B,29,29,2,2,5,1,2,0,0,0,7,0,5,0.172413793,0.172413793,1
20190509,HH,SK,T,39,37,6,6,10,3,2,0,0,2,10,0,14,0.307692308,0.27027027,1
20190509,SK,HH,B,41,36,1,1,10,0,0,1,0,3,6,0,22,0.35,0.277777778,0
20190509,HT,OB,T,42,37,5,5,12,0,4,0,1,3,11,1,22,0.380952381,0.324324324,1
20190509,OB,HT,B,37,34,3,3,9,0,4,0,1,2,4,2,14,0.297297297,0.264705882,0
20190509,LG,WO,T,36,34,1,1,7,0,0,0,0,0,9,0,19,0.25,0.205882353,0
20190509,WO,LG,B,31,30,2,2,6,0,4,0,0,1,3,0,9,0.225806452,0.2,1
20190509,LT,KT,T,52,48,13,13,22,1,0,0,0,2,5,0,30,0.5,0.458333333,1
20190509,KT,LT,B,51,41,6,6,16,0,0,0,1,6,7,1,35,0.490196078,0.390243902,0
20190509,NC,SS,T,43,35,4,4,10,0,0,1,1,6,8,1,27,0.395348837,0.285714286,0
20190509,SS,NC,B,41,33,6,6,10,2,0,0,0,7,4,1,22,0.43902439,0.303030303,1
20190510,HH,LG,T,40,36,5,5,8,0,2,0,0,1,11,0,21,0.3,0.222222222,1
20190510,LG,HH,B,32,31,1,2,4,0,2,0,0,1,6,1,9,0.15625,0.129032258,0
20190510,LT,SS,T,48,43,11,12,18,2,0,1,1,3,5,1,15,0.446808511,0.418604651,1
20190510,SS,LT,B,40,31,5,5,4,1,6,0,0,9,6,1,17,0.325,0.129032258,0
20190510,OB,NC,T,44,37,10,11,13,2,0,1,0,7,6,2,17,0.454545455,0.351351351,0
20190510,NC,OB,B,46,40,12,12,17,3,2,0,1,1,2,0,14,0.441860465,0.425,1
20190510,SK,HT,T,36,32,4,4,6,1,4,0,0,4,4,1,14,0.277777778,0.1875,1
20190510,HT,SK,B,36,33,1,1,8,0,0,0,1,2,7,0,16,0.277777778,0.242424242,0
20190510,WO,KT,T,37,32,6,6,6,0,2,1,1,4,8,0,8,0.27027027,0.1875,0
20190510,KT,WO,B,37,32,6,7,9,0,0,0,1,2,6,0,17,0.333333333,0.28125,1
20190511,HH,LG,T,39,34,2,4,8,0,6,0,1,4,6,0,12,0.307692308,0.235294118,0
20190511,LG,HH,B,34,29,5,6,7,1,4,0,0,4,6,1,7,0.333333333,0.24137931,1
20190511,LT,SS,T,35,33,2,2,5,0,0,0,0,2,10,1,13,0.2,0.151515152,0
20190511,SS,LT,B,39,32,9,9,10,0,4,0,1,5,6,0,10,0.394736842,0.3125,1
20190511,OB,NC,T,44,38,12,12,14,3,0,0,1,5,7,2,12,0.431818182,0.368421053,1
20190511,NC,OB,B,37,33,0,0,7,0,0,1,0,2,10,1,18,0.297297297,0.212121212,0
20190511,SK,HT,T,44,41,8,10,15,2,4,0,0,2,4,2,24,0.409090909,0.365853659,1
20190511,HT,SK,B,36,34,3,3,7,1,0,0,0,2,3,1,14,0.25,0.205882353,0
20190511,WO,KT,T,43,41,5,6,15,2,2,1,0,1,9,1,22,0.395348837,0.365853659,1
20190511,KT,WO,B,36,33,2,2,7,0,0,0,0,0,14,0,12,0.257142857,0.212121212,0
20190512,HH,LG,T,32,28,0,0,2,0,0,0,0,3,6,1,10,0.1875,0.0714285714,0
20190512,LG,HH,B,35,31,2,2,10,0,0,1,0,2,3,1,17,0.4,0.322580645,1
20190512,LT,SS,T,54,42,10,10,15,3,4,0,1,8,9,1,29,0.471698113,0.357142857,1
20190512,SS,LT,B,55,42,8,9,15,1,2,0,1,9,10,1,32,0.481481481,0.357142857,0
20190512,OB,NC,T,36,32,3,3,7,1,2,1,0,4,5,1,14,0.305555556,0.21875,1
20190512,NC,OB,B,33,32,2,2,7,1,0,1,0,1,6,1,10,0.242424242,0.21875,0
20190512,SK,HT,T,37,30,4,4,7,1,6,2,1,6,4,0,6,0.351351351,0.233333333,1
20190512,HT,SK,B,42,36,3,3,11,0,2,1,0,5,8,0,24,0.390243902,0.305555556,0
20190512,WO,KT,T,32,30,3,3,5,1,0,0,1,1,5,1,8,0.1875,0.166666667,0
20190512,KT,WO,B,41,37,9,9,16,1,0,0,1,2,4,0,17,0.45,0.432432432,1
20190514,KT,HT,T,43,39,6,6,13,1,4,0,0,3,9,0,23,0.395348837,0.333333333,1
20190514,HT,KT,B,30,29,0,1,2,0,0,1,0,1,5,0,4,0.1,0.0689655172,0
20190514,LG,LT,T,31,29,0,0,3,0,2,1,0,2,8,0,6,0.161290323,0.103448276,0
20190514,LT,LG,B,29,28,4,4,5,3,0,1,0,1,6,1,4,0.206896552,0.178571429,1
20190514,SK,NC,T,34,32,2,2,8,0,0,1,1,0,4,1,12,0.264705882,0.25,0
20190514,NC,SK,B,42,39,8,8,15,2,2,0,0,2,6,0,23,0.428571429,0.384615385,1
20190514,SS,OB,T,43,32,4,4,7,1,2,1,1,7,3,2,18,0.380952381,0.21875,1
20190514,OB,SS,B,45,40,3,3,11,1,4,0,0,5,11,0,19,0.355555556,0.275,0
20190514,WO,HH,T,37,33,3,3,8,0,0,0,1,2,3,1,15,0.297297297,0.242424242,0
20190514,HH,WO,B,37,30,6,7,8,2,4,1,0,7,5,0,14,0.405405405,0.266666667,1
20190515,KT,HT,T,47,41,7,7,15,1,2,1,0,4,9,0,25,0.446808511,0.365853659,1
20190515,HT,KT,B,36,34,3,4,7,0,2,0,0,2,9,0,12,0.25,0.205882353,0
20190515,LG,LT,T,48,40,4,4,13,1,2,1,0,8,12,0,37,0.4375,0.325,0
20190515,LT,LG,B,35,33,7,8,10,1,0,0,0,1,7,1,13,0.342857143,0.303030303,1
20190515,SK,NC,T,41,35,7,7,10,1,0,0,1,5,9,1,13,0.365853659,0.285714286,1
20190515,NC,SK,B,35,34,2,3,7,1,0,0,0,1,10,1,10,0.228571429,0.205882353,0
20190515,SS,OB,T,29,28,1,1,1,1,0,0,0,1,11,0,3,0.0689655172,0.0357142857,0
20190515,OB,SS,B,34,27,3,3,7,0,6,0,2,4,5,1,17,0.333333333,0.259259259,1
20190515,WO,HH,T,49,40,2,4,9,0,0,1,0,7,9,1,28,0.354166667,0.225,0
20190515,HH,WO,B,39,39,5,5,9,2,2,0,0,0,9,1,8,0.230769231,0.230769231,1
20190516,KT,HT,T,39,37,6,6,12,3,2,0,0,2,6,2,15,0.358974359,0.324324324,1
20190516,HT,KT,B,39,33,3,3,6,0,0,0,1,4,2,0,22,0.282051282,0.181818182,0
20190516,LG,LT,T,39,34,3,3,8,0,0,0,1,3,12,0,17,0.307692308,0.235294118,1
20190516,LT,LG,B,36,33,2,2,6,0,0,0,0,3,8,0,17,0.25,0.181818182,0
20190516,SK,NC,T,39,34,2,2,9,0,2,0,1,1,12,0,17,0.333333333,0.264705882,0
20190516,NC,SK,B,36,32,4,5,10,0,2,1,0,4,5,1,15,0.388888889,0.3125,1
20190516,SS,OB,T,31,29,1,1,5,0,2,1,1,0,4,1,9,0.193548387,0.172413793,0
20190516,OB,SS,B,34,33,4,4,6,0,4,0,0,1,4,0,16,0.205882353,0.181818182,1
20190516,WO,HH,T,40,37,5,6,11,1,2,0,0,2,7,1,17,0.35,0.297297297,0
20190516,HH,WO,B,45,39,15,15,18,2,2,1,0,6,8,1,15,0.533333333,0.461538462,1
20190517,HT,HH,T,41,36,5,5,10,1,2,0,1,4,8,0,17,0.341463415,0.277777778,1
20190517,HH,HT,B,34,32,0,2,4,0,2,0,0,1,10,0,12,0.176470588,0.125,0
20190517,LT,WO,T,32,30,0,0,3,0,0,0,0,2,8,1,9,0.15625,0.1,0
20190517,WO,LT,B,35,31,7,7,9,0,0,0,0,3,4,1,13,0.371428571,0.290322581,1
20190517,NC,LG,T,48,42,13,13,16,1,4,0,0,3,3,0,20,0.446808511,0.380952381,1
20190517,LG,NC,B,36,33,2,2,7,0,0,0,0,3,10,1,15,0.277777778,0.212121212,0
20190517,OB,SK,T,41,38,3,3,14,1,0,1,0,2,7,0,19,0.4,0.368421053,1
20190517,SK,OB,B,34,31,1,1,4,0,0,0,0,3,7,1,11,0.205882353,0.129032258,0
20190517,SS,KT,T,51,43,14,14,20,1,0,1,1,3,4,0,15,0.510204082,0.465116279,1
20190517,KT,SS,B,36,34,3,3,8,2,0,0,0,2,11,1,11,0.277777778,0.235294118,0
20190518,HT,HH,T,35,33,2,2,8,1,0,0,0,1,10,1,13,0.285714286,0.242424242,0
20190518,HH,HT,B,38,31,5,5,7,1,2,0,0,5,2,0,18,0.351351351,0.225806452,1
20190518,LT,WO,T,35,35,1,1,6,0,0,0,0,0,8,0,13,0.171428571,0.171428571,0
20190518,WO,LT,B,44,37,13,13,14,3,0,0,0,6,4,1,17,0.477272727,0.378378378,1
20190518,NC,LG,T,45,39,9,9,14,1,6,0,2,2,7,1,19,0.386363636,0.358974359,1
20190518,LG,NC,B,37,34,2,3,6,0,0,0,0,3,4,0,15,0.243243243,0.176470588,0
20190518,OB,SK,T,51,44,9,10,13,2,4,0,1,2,9,1,14,0.36,0.295454545,1
20190518,SK,OB,B,47,46,4,5,13,0,2,0,0,0,12,1,28,0.29787234,0.282608696,0
20190518,SS,KT,T,32,31,0,0,7,0,2,0,0,0,3,1,11,0.225806452,0.225806452,0
20190518,KT,SS,B,29,28,2,2,4,0,0,1,1,0,3,0,7,0.137931034,0.142857143,1
20190519,HT,HH,T,40,35,3,5,12,0,2,1,0,4,7,2,18,0.41025641,0.342857143,1
20190519,HH,HT,B,32,32,0,0,4,0,0,0,0,0,10,0,13,0.125,0.125,0
20190519,LT,WO,T,34,32,3,3,6,0,0,0,0,2,9,1,15,0.235294118,0.1875,0
20190519,WO,LT,B,39,36,8,9,13,1,0,0,0,3,7,1,15,0.41025641,0.361111111,1
20190521,HH,SS,T,34,31,3,3,5,2,0,1,1,1,10,0,10,0.205882353,0.161290323,0
20190521,SS,HH,B,41,34,9,9,14,3,2,0,1,3,4,1,13,0.475,0.411764706,1
20190521,LT,HT,T,39,36,6,6,12,1,2,1,0,2,10,1,11,0.384615385,0.333333333,0
20190521,HT,LT,B,44,35,9,10,16,0,4,0,1,5,4,2,19,0.523809524,0.457142857,1
20190521,NC,WO,T,38,33,3,3,7,0,2,0,0,4,4,2,21,0.297297297,0.212121212,1
20190521,WO,NC,B,32,30,1,1,4,0,2,0,0,2,4,1,10,0.1875,0.133333333,0
20190521,OB,KT,T,45,33,6,7,9,0,2,0,0,12,5,2,21,0.466666667,0.272727273,0
20190521,KT,OB,B,45,37,10,12,12,0,2,0,0,7,5,0,19,0.444444444,0.324324324,1
20190521,SK,LG,T,39,36,4,4,10,0,0,1,0,2,7,0,15,0.315789474,0.277777778,1
20190521,LG,SK,B,31,31,2,2,5,1,0,0,0,0,6,2,6,0.161290323,0.161290323,0
20190522,HH,SS,T,53,47,5,5,12,2,2,0,0,6,9,3,23,0.339622642,0.255319149,0
20190522,SS,HH,B,50,43,6,6,13,0,2,2,2,4,12,0,14,0.346938776,0.302325581,1
